priority,pack_id,year,make,model,trim,powertrain,segment,oem_family,schedule_kind,source_tier,primary_pdf_url,alternate_pdf_urls,manual_type,maintenance_section_title,manual_share_applied,shared_from_pack_id,estimated_pdf_pages,http_status,content_type,sha256_if_downloaded,confidence,notes,blocked_reason
"664","lexus-ux-2020-250h","2020","Lexus","UX","250h","","luxury_suv","lexus","fixed_interval","B","https://assets.sia.toyota.com/publications/en/omms-s/L-MMS-20UX200/pdf/L-MMS-20UX200.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","82","200","application/pdf","95d80e23327e0e2403e331174a7632dfc13c55d6c299b5b14a679493448a7a3e","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1377946 bytes, SHA-256 95d80e23327e0e2403e331174a7632dfc13c55d6c299b5b14a679493448a7a3e. OEM host assets.sia.toyota.com; extracted text confirms 2020 UX applicability and a complete maintenance section. Primary validation row for this document.",""
"666","lexus-ux-2019-250h","2019","Lexus","UX","250h","","luxury_suv","lexus","fixed_interval","B","https://assets.sia.toyota.com/publications/en/omms-s/L-MMS-19UX200/pdf/L-MMS-19UX200.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","82","200","application/pdf","d7a85a53c4ee340cac0507fae8dc61e143d09fef0ddd39a0240582ffbb003f7d","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1201602 bytes, SHA-256 d7a85a53c4ee340cac0507fae8dc61e143d09fef0ddd39a0240582ffbb003f7d. OEM host assets.sia.toyota.com; extracted text confirms 2019 UX applicability and a complete maintenance section. Primary validation row for this document.",""
"695","acura-integra-2025-base","2025","Acura","Integra","Base","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"696","acura-integra-2025-a-spec","2025","Acura","Integra","A-Spec","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"697","acura-integra-2025-type-s","2025","Acura","Integra","Type S","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"698","acura-integra-2024-base","2024","Acura","Integra","Base","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"699","acura-integra-2024-a-spec","2024","Acura","Integra","A-Spec","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"700","acura-integra-2024-type-s","2024","Acura","Integra","Type S","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"701","acura-integra-2023-base","2023","Acura","Integra","Base","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"702","acura-integra-2023-a-spec","2023","Acura","Integra","A-Spec","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"703","acura-integra-2023-type-s","2023","Acura","Integra","Type S","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No qualifying public US-market OEM or attributable mirror PDF passed byte, identity, and maintenance-section validation for this exact model year/model. Candidate checks: request-failed: fetch failed."
"746","genesis-g70-2022-2-0t","2022","Genesis","G70","2.0T","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"747","genesis-g70-2022-3-3t","2022","Genesis","G70","3.3T","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"748","genesis-g70-2022-sport","2022","Genesis","G70","Sport","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"749","genesis-g70-2021-2-0t","2021","Genesis","G70","2.0T","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"750","genesis-g70-2021-3-3t","2021","Genesis","G70","3.3T","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"751","genesis-g70-2021-sport","2021","Genesis","G70","Sport","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"752","genesis-g70-2020-2-0t","2020","Genesis","G70","2.0T","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"753","genesis-g70-2020-3-3t","2020","Genesis","G70","3.3T","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"754","genesis-g70-2020-sport","2020","Genesis","G70","Sport","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"755","genesis-g70-2019-2-0t","2019","Genesis","G70","2.0T","","luxury_sedan","genesis","fixed_interval","B","https://owners.genesis.com/genesis/us/mygenesis/manuals/glovebox-manual/2019/g70/2019-G70-Owner%27s-Manual.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","504","200","application/pdf","fadbeccfa8f078befb4d49b243848ee00324c7c50cb89f47d8f1a42358283be6","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 17492492 bytes, SHA-256 fadbeccfa8f078befb4d49b243848ee00324c7c50cb89f47d8f1a42358283be6. OEM host owners.genesis.com; extracted text confirms 2019 G70 applicability and a complete maintenance section. Primary validation row for this document.",""
"756","genesis-g70-2019-3-3t","2019","Genesis","G70","3.3T","","luxury_sedan","genesis","fixed_interval","B","https://owners.genesis.com/genesis/us/mygenesis/manuals/glovebox-manual/2019/g70/2019-G70-Owner%27s-Manual.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","genesis-g70-2019-2-0t","504","200","application/pdf","fadbeccfa8f078befb4d49b243848ee00324c7c50cb89f47d8f1a42358283be6","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 17492492 bytes, SHA-256 fadbeccfa8f078befb4d49b243848ee00324c7c50cb89f47d8f1a42358283be6. OEM host owners.genesis.com; extracted text confirms 2019 G70 applicability and a complete maintenance section. Same validated document shared from genesis-g70-2019-2-0t.",""
"757","genesis-g70-2019-sport","2019","Genesis","G70","Sport","","luxury_sedan","genesis","fixed_interval","B","https://owners.genesis.com/genesis/us/mygenesis/manuals/glovebox-manual/2019/g70/2019-G70-Owner%27s-Manual.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","yes","genesis-g70-2019-2-0t","504","200","application/pdf","fadbeccfa8f078befb4d49b243848ee00324c7c50cb89f47d8f1a42358283be6","0.88","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 17492492 bytes, SHA-256 fadbeccfa8f078befb4d49b243848ee00324c7c50cb89f47d8f1a42358283be6. OEM host owners.genesis.com; extracted text confirms 2019 G70 applicability and a complete maintenance section. Same validated document shared from genesis-g70-2019-2-0t.",""
"760","genesis-g80-2025-electrified","2025","Genesis","G80","Electrified","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"763","genesis-g80-2024-electrified","2024","Genesis","G80","Electrified","","luxury_sedan","genesis","fixed_interval","B","https://owners.genesis.com/genesis/us/mygenesis/manuals/glovebox-manual/2024/g80/2024%20G80%20OM.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","658","200","application/pdf","5bbfb41da5d393bcf76f493fbba58d835b5ed0ee5e3e34f90d85ead7bf56aa2b","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 15206078 bytes, SHA-256 5bbfb41da5d393bcf76f493fbba58d835b5ed0ee5e3e34f90d85ead7bf56aa2b. OEM host owners.genesis.com; extracted text confirms 2024 G80 applicability and a complete maintenance section. Primary validation row for this document.",""
"766","genesis-g80-2023-electrified","2023","Genesis","G80","Electrified","","luxury_sedan","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"769","genesis-g80-2022-electrified","2022","Genesis","G80","Electrified","","luxury_sedan","genesis","fixed_interval","B","https://owners.genesis.com/genesis/us/mygenesis/manuals/glovebox-manual/2022/g80/2022-G80-Owners-Manual.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","616","200","application/pdf","65d81dd422d5f296d16b251931f43c75ec572f4d6b4ae0f33db9971f84c8bca8","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 21386112 bytes, SHA-256 65d81dd422d5f296d16b251931f43c75ec572f4d6b4ae0f33db9971f84c8bca8. OEM host owners.genesis.com; extracted text confirms 2022 G80 applicability and a complete maintenance section. Primary validation row for this document.",""
"772","genesis-g80-2021-electrified","2021","Genesis","G80","Electrified","","luxury_sedan","genesis","fixed_interval","B","https://owners.genesis.com/genesis/us/mygenesis/manuals/glovebox-manual/2021/g80/2021-G80-Owners-Manual.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","604","200","application/pdf","1972086bff01327dfcd9a9d875aab7726f2257a84c5683ee90380361d43fada9","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 12031610 bytes, SHA-256 1972086bff01327dfcd9a9d875aab7726f2257a84c5683ee90380361d43fada9. OEM host owners.genesis.com; extracted text confirms 2021 G80 applicability and a complete maintenance section. Primary validation row for this document.",""
"773","genesis-gv70-2025-2-5t","2025","Genesis","GV70","2.5T","","luxury_suv","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"774","genesis-gv70-2025-3-5t","2025","Genesis","GV70","3.5T","","luxury_suv","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"775","genesis-gv70-2025-electrified","2025","Genesis","GV70","Electrified","","luxury_suv","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"778","genesis-gv70-2024-electrified","2024","Genesis","GV70","Electrified","","luxury_suv","genesis","fixed_interval","D","","","","","no","","","","","","0.00","v3 OEM-first retry completed 2026-07-26; no uninspected URL promoted.","No direct public US-market Genesis PDF with both exact YMM identity and an extractable maintenance schedule was verified. Candidate checks: request-failed: fetch failed."
"781","genesis-gv70-2023-electrified","2023","Genesis","GV70","Electrified","","luxury_suv","genesis","fixed_interval","B","https://owners.genesis.com/genesis/us/mygenesis/manuals/glovebox-manual/2023/gv70/2023-GV70-Owners-Manual.pdf","","Owner manual / maintenance booklet","Scheduled Maintenance","no","","637","200","application/pdf","83182ab49f93322689bd6549f3a70c2096ab7e70b225674e48683434a89a5455","0.96","v3 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 17420624 bytes, SHA-256 83182ab49f93322689bd6549f3a70c2096ab7e70b225674e48683434a89a5455. OEM host owners.genesis.com; extracted text confirms 2023 GV70 applicability and a complete maintenance section. Primary validation row for this document.",""
